video_id,title,channel_title,trending_date,views,likes,comment_count,engagement_rate,view_zscore,like_zscore,comment_zscore,is_anomaly
kUZlz6VbMCg,WATCH: The super blue blood moon makes first appearance since 1866,PBS NewsHour,18.06.02,5625319,37240,0,0.66,2.1,2.08,-0.25,true
5GRyr0noXrw,BOWLING BALL Vs. TRAMPOLINE from 45m!,How Ridiculous,18.21.03,20616664,420036,39256,2.04,2.1,1.88,-0.05,true
aZ7F1yRM5vg,Gorillas React To Their Reflection - Gorilla Family and Me - BBC Earth,BBC Earth,18.07.01,590444,5748,875,0.97,2.1,1.58,0.83,true
p-GN8WXoiX4,The FASTEST Grand Mac Meal Ever Eaten (under 1 Minute!!),Matt Stonie,18.23.03,4173479,121956,17700,2.92,2.1,2.37,2.25,true
cytyAgu9-bA,DEADMAU5 said this Bassline is IMPOSSIBLE...,Davie504,18.26.02,2432894,110237,8062,4.53,2.1,2.12,2.02,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.01.05,1420435,15772,29969,1.11,2.09,2.53,2.56,true
K_XXXDPODmw,Taking Riverdale Quizzes with Camila Mendes and Hart Denton| Madelaine Petsch,Madelaine Petsch,18.13.02,1467511,102573,3710,6.99,2.09,2.03,1.74,true
sqkL6D0ScR0,working a day at my first job (McDonalds),Tyler Oakley,18.14.05,1439258,57492,4620,3.99,2.09,1.86,1.61,true
Sb_hCbZ80aQ,Sumo Wrestling with Conan O’Brien | Kevin Hart: What The Fit Episode 1 | Laugh Out Loud Network,LOL Network,18.25.03,5977291,64405,3595,1.08,2.09,0.9,1.13,true
kUZlz6VbMCg,WATCH: The super blue blood moon makes first appearance since 1866,PBS NewsHour,18.05.02,5591222,37162,0,0.66,2.09,2.08,-0.25,true
we5djgQwK9w,Whats In My HUGE Fridge?,Rosanna Pansino,18.01.05,3179713,119101,18763,3.75,2.09,2.04,1.98,true
OPdmg58S9ZM,Why Justin Bieber Was The Worst SNL Guest | WWHL,Watch What Happens Live with Andy Cohen,18.30.03,650254,1975,233,0.3,2.09,0.81,-0.19,true
pi2Ri9-K3_E,5 Reasons to Buy a $188 Laptop,Austin Evans,18.24.02,709280,17323,3376,2.44,2.09,-0.35,1.38,true
pCWH5OW9lDo,Watch SpaceX Launch A Tesla Roadster To Mars On The Falcon Heavy Rocket — And Why It Matters,Tech Insider,18.09.02,1322036,18254,3690,1.38,2.09,2.28,2.22,true
iWZmdoY1aTE,Ed Sheeran - Happier (Official Video),Ed Sheeran,18.15.05,55054077,1378923,67092,2.5,2.09,1.12,1.01,true
fRj34o4hN4I,"What's new, Atlas?",BostonDynamics,17.24.11,10775416,205630,35422,1.91,2.09,2.05,1.95,true
u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,18.12.05,58530197,1289726,139287,2.2,2.09,1.96,1.93,true
SM1w9PEQOE8,Demi Lovato - Tell Me You Love Me,DemiLovatoVEVO,17.08.12,26144104,1217559,73132,4.66,2.08,1.76,1.7,true
qpkXi0-XkxI,Did Tyler Predict Khloe Kardashian’s Drama With Tristan? | Hollywood Medium with Tyler Henry | E!,E! Entertainment,18.21.04,1800389,15255,1574,0.85,2.08,2.26,2.22,true
OBOm_jatVCI,Blind Fast Food Sub Sandwich Taste Test,Good Mythical Morning,18.13.03,2061485,37370,4663,1.81,2.08,1.54,1.17,true
ESyJop31cmY,The Broccoli Tree: A Parable,vlogbrothers,18.18.03,367435,31721,2163,8.63,2.08,2.22,0.61,true
eMobkagZu64,Amazing Creatures Have Been Discovered across the Planet!,The Official Pokémon YouTube Channel,18.07.02,2822899,41296,4979,1.46,2.08,0.58,-0.08,true
My4RA5I0FKs,Liquid Sand Hot Tub- Fluidized air bed,Mark Rober,17.05.12,9821377,230508,13731,2.35,2.08,1.95,1.89,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.11.06,1987241,22785,4158,1.15,2.08,2.19,1.44,true
kD-_iyS95AQ,History of TV Theme Songs with Will Smith,The Tonight Show Starring Jimmy Fallon,18.28.03,4885407,63473,3409,1.3,2.08,0.64,0.46,true
H7gh2fmdjCU,Calum Scott - What I Miss Most (Official Video),CalumScottVEVO,18.13.06,9912584,151941,4716,1.53,2.08,1.11,0.91,true
7cqYiUmutGI,Pizza | Basics with Babish,Binging with Babish,18.18.02,1755038,55982,3714,3.19,2.08,2.81,1.14,true
SJsvPv5Q_oY,KITTEN and CAT,CatPusic,18.01.02,568702,31631,2099,5.56,2.08,1.86,1.98,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.10.06,1985486,22774,4151,1.15,2.08,2.19,1.44,true
rYzLh2QuraQ,Match the Dog to Their Owner - Lineup,Cut,18.14.01,1909024,63292,3655,3.32,2.08,2.45,2.58,true
Nz0qoOgyWSQ,"The Talk - Eve Reacts to Nicki Minaj's Racy Magazine Cover, 'I just don't think it's right'",The Talk,17.22.11,402199,2050,1643,0.51,2.08,2.02,1.84,true
pMpQABKlC-I,How To Speak Internet 101 (ft. Will Smith),IISuperwomanII,17.28.12,3526644,220280,21565,6.25,2.08,1.96,2.31,true
nsZvmFUXkrI,"Racist Superman | Rudy Mancuso, Alesso & King Bach",Rudy Mancuso,18.21.04,6319872,271246,27824,4.29,2.08,2.14,2.44,true
sjN-NGsRg9g,Crawling (One More Light Live) - Linkin Park,Linkin Park,17.10.12,2118778,125942,8018,5.94,2.08,1.6,1.28,true
z6A2LHGx8_A,Sigrid - High Five (Official Video),SigridVEVO,18.12.06,4445470,78374,3628,1.76,2.08,1.65,1.42,true
dt7fU9H8tz8,Women Try A One-Size-Fits-All Bridesmaid Dress,As/Is,18.15.03,2380010,49751,2417,2.09,2.08,1.65,0.89,true
f3mOQCjL10g,Ellen Scrolls Through Fans' Instagram Accounts,TheEllenShow,18.01.04,4130426,76957,0,1.86,2.07,1.12,-0.55,true
u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,18.11.05,58133475,1286467,138914,2.21,2.07,1.95,1.93,true
jzLlsbdrwQk,"$17 Pet vs. $100,000 Pet",BuzzFeedBlue,18.23.05,5414770,96377,11635,1.78,2.07,1.8,1.94,true
n-H6zIeMiUs,Watch what Whipped Cream Does in a Vacuum Chamber,The King of Random,18.18.03,1563582,20118,6811,1.29,2.07,0.73,2.26,true
TdyllLZeviY,Charlie Puth - Done For Me (feat. Kehlani) [Official Video],Charlie Puth,18.02.05,10963160,396649,17722,3.62,2.07,2.78,2.13,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.09.06,1982323,22768,4149,1.15,2.07,2.19,1.44,true
3eQP6JoxtKk,Film Theory: Thanos Was RIGHT!! (Avengers Infinity War),The Film Theorists,18.26.05,7672341,145560,32316,1.9,2.07,1.05,1.61,true
ZwoDYJWWXW0,"Alan Walker, Keala Settle & The Greatest Showman Ensemble - This Is Me (Alan Walker Relift)",Alan Walker,18.04.04,5044665,161848,10470,3.21,2.07,1.69,1.51,true
QgOXIEhHU1Y,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,18.12.06,37824778,814944,37306,2.15,2.07,1.65,1.54,true
FMXdXCYvLQQ,Bradley Gawthrop: Wiring Boot Camp,HACKADAY,18.17.01,3329,96,11,2.88,2.07,0.62,2.04,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.08.06,1980487,22750,4146,1.15,2.07,2.19,1.43,true
kxMC7g_sKjw,Jim Carrey Crashes Jeff Daniels' CONAN Interview  - CONAN on TBS,Team Coco,18.22.04,3311380,40197,3679,1.21,2.07,0.79,2.48,true
sfxilYIycTc,GET READY WITH ME FOR THE MILITARY BALL! | Casey Holmes,Casey Holmes,18.11.06,498344,21861,1830,4.39,2.07,1.88,1.81,true
0vhxoVwqZkk,I Pretended To Be A Model On A Shoot For Jigsaw,Glam&Gore,17.05.12,587308,49544,2234,8.44,2.07,2.2,0.9,true
OPdmg58S9ZM,Why Justin Bieber Was The Worst SNL Guest | WWHL,Watch What Happens Live with Andy Cohen,18.29.03,645682,1961,230,0.3,2.07,0.79,-0.19,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.07.06,1977268,22717,4144,1.15,2.07,2.18,1.43,true
p-GN8WXoiX4,The FASTEST Grand Mac Meal Ever Eaten (under 1 Minute!!),Matt Stonie,18.22.03,4139421,121215,17610,2.93,2.07,2.34,2.22,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.21.05,7655933,67805,7655,0.89,2.07,2.09,0.97,true
kUZlz6VbMCg,WATCH: The super blue blood moon makes first appearance since 1866,PBS NewsHour,18.04.02,5543013,36922,0,0.67,2.07,2.06,-0.25,true
w8vsuOXZBXc,Paramore: Fake Happy [OFFICIAL VIDEO],Fueled By Ramen,17.25.11,2899302,159586,11535,5.5,2.07,1.39,1.41,true
L4pkD78oKSo,Belmont Stakes 2018 I FULL RACE I Justify's Pursuit of the Triple Crown I NBC Sports,NBC Sports,18.14.06,1146392,6789,2081,0.59,2.07,1.21,2.54,true
JpvC3j9Qxus,Mo'Nique Speaks On Racial And Gender Inequality In Hollywood + More,Breakfast Club Power 105.1 FM,18.26.02,2157750,33537,51602,1.55,2.06,2.15,2.92,true
fNVUTgd4pio,Sugarland - Babe (Static Video) ft. Taylor Swift,SugarlandVEVO,18.14.05,4878311,65260,4554,1.34,2.06,1.14,1.04,true
w9JrUVI_h4I,Crow - Simon's Cat | SHORTS,Simon's Cat,18.07.06,969626,38253,1765,3.95,2.06,2.02,1.78,true
_odvYvbW9VM,REAL CHICAGO DEEP DISH PIZZA = Pizza of Heaven!?,JOLLY,17.21.12,650940,10823,1049,1.66,2.06,1.73,0.51,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.06.06,1974696,22691,4135,1.15,2.06,2.18,1.43,true
2aQykuIaJVI,Lin-Manuel Miranda & Ben Platt Found Tonight [Official Video],Atlantic Records,18.03.04,3640120,182789,13004,5.02,2.06,2.01,1.96,true
pDi7cezk9CA,COMING OUT (ELLE MILLS STYLE),ElleOfTheMills,17.05.12,1275330,168189,22931,13.19,2.06,2.09,2.04,true
fN5HV79_8B8,Oprah Winfrey Receives Cecil B. de Mille Award at the 2018 Golden Globes,NBC,18.12.01,6857215,129654,28041,1.89,2.06,2.17,2.37,true
eZQdQ5pV6EE,TEACHING CASEY HOW TO VLOG,Peter McKinnon,17.28.11,497621,28271,4353,5.68,2.06,0.81,1.55,true
Ml9v3wHLuWI,Will Smith Tries Online Dating,Will Smith,18.04.04,7550734,228237,17682,3.02,2.06,1.78,1.88,true
p6E9R9qv1No,Jason Derulo - Colors (Official Music Video) The Coca-Cola Anthem for the 2018 FIFA World Cup,Jason Derulo,18.29.04,14487632,281374,37412,1.94,2.06,1.53,1.4,true
3b24Q8Bz7b4,"This Chicken is Entirely Black, From Beak to Bone",Great Big Story,18.15.04,1308511,28125,5522,2.15,2.06,1.72,3.4,true
b1Vi4YGMGkk,"YouTube Shooting: Woman Identified As Nasim Aghdam, 39, Suspected Of Wounding 3",CBS Los Angeles,18.06.04,1443592,5863,9496,0.41,2.06,2.12,2.13,true
tCXGJQYZ9JA,Taylor Swift - Delicate,TaylorSwiftVEVO,18.26.03,69089210,1912095,162205,2.77,2.05,1.42,1.35,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.05.06,1966631,22576,4127,1.15,2.05,2.16,1.42,true
U0W_rpvm3Ys,Huge Sea Lion attacks and eats Penguins - Wild Patagonia - BBC Earth,BBC Earth,18.21.01,579189,6045,1602,1.04,2.05,1.73,2.22,true
vfHd8MF0ExU,Dan Harmon Breaks Down the Biggest 'Rick and Morty' Moments Ever | GQ,GQ,18.13.06,1649128,34538,2052,2.09,2.05,1.25,1.55,true
Ph54wQG8ynk,Camila Cabello - Never Be the Same,CamilaCabelloVEVO,18.23.03,26250616,784725,50871,2.99,2.05,1.39,1.15,true
4nqJiBRNQuw,Pastry Chef Attempts To Make Gourmet Kit Kats | Gourmet Makes | Bon Appétit,Bon Appétit,18.07.05,2741708,65371,5033,2.38,2.05,2.05,1.7,true
u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,18.10.05,57727090,1283035,138525,2.22,2.05,1.94,1.92,true
_fVUX6-7VKE,"7.9 earthquake hits near Kodiak, AK",Fox News,18.25.01,1054965,6422,3505,0.61,2.05,2.19,2.12,true
pi2Ri9-K3_E,5 Reasons to Buy a $188 Laptop,Austin Evans,18.23.02,704527,17244,3382,2.45,2.05,-0.36,1.39,true
yDiXQl7grPQ,Do You Hear Yanny or Laurel? (SOLVED with SCIENCE),AsapSCIENCE,18.20.05,29403688,452725,141646,1.54,2.05,2.3,2.29,true
Nz0qoOgyWSQ,"The Talk - Eve Reacts to Nicki Minaj's Racy Magazine Cover, 'I just don't think it's right'",The Talk,17.21.11,397918,2031,1611,0.51,2.05,1.99,1.78,true
3RlbqOl_4NA,"UFO spotted by US fighter jet pilots, new footage reveals - BBC News",BBC News,17.30.12,1140097,11389,4974,1.0,2.05,1.21,1.42,true
Wpm07-BGJnE,Nicki Minaj - Chun-Li,NickiMinajAtVEVO,18.19.05,35579512,824036,92564,2.32,2.05,1.69,1.55,true
4DQUrg0Yhu4,A Man Drank 2 Liters Moonshine In 2 Hours. This Is What Happened To His Eyes.,Chubbyemu,18.14.01,704426,23570,3960,3.35,2.05,-0.58,-1.49,true
u_C4onVrr8U,"Miguel - Come Through and Chill (Official Video) ft. J. Cole, Salaam Remi",MiguelVEVO,18.15.05,5767032,126693,4602,2.2,2.05,1.3,1.09,true
we5djgQwK9w,Whats In My HUGE Fridge?,Rosanna Pansino,18.30.04,3135496,118030,18650,3.76,2.05,2.02,1.96,true
CWAX-tiepMo,RWBY Volume 5: Chapter 14 - Haven's Fate | Rooster Teeth,Rooster Teeth,18.30.01,1266211,47497,20281,3.75,2.05,2.31,2.64,true
aq-phmpUJ_E,Making music with LEGO,ANDREW HUANG,18.18.03,885778,23830,1475,2.69,2.05,0.55,-0.66,true
zFYFHQq6dgs,5 Ways To Use The Last Bit Of Everything,BuzzFeed Nifty,18.22.02,368859,7315,183,1.98,2.05,2.38,0.22,true
52pwYD_rxmE,TRY NOT TO Slip 'N Slide Through the Wrong MYSTERY BOX!!,FaZe Rug,18.14.06,3494232,112341,11859,3.22,2.05,-0.28,-0.68,true
w2Es7-c9GAk,Selena Gomez Delivers Emotional First Performance of 'Wolves' at the AMAs -- Watch!,Entertainment Tonight,17.22.11,1742272,8664,1793,0.5,2.05,2.25,0.03,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.04.06,1956932,22433,4097,1.15,2.04,2.14,1.4,true
upzmEBwEtpo,21 Things that Turned 21 This Year (2017) - mental_floss List Show Ep. 523,Mental Floss,17.12.12,94819,2424,410,2.56,2.04,1.94,1.61,true
bTfJa_Qb5T0,13 Clever Ways to Fake High-end Looks in Your Home,Hometalk,18.15.05,5190938,125605,4237,2.42,2.04,2.06,1.83,true
jZoHuMwZwTk,1899-1902 British Emergency Ration Field Service Oldest MRE Beef Eaten Survival Food Review Test,Steve1989MREInfo,18.14.05,794495,19735,5422,2.48,2.04,2.2,2.2,true
JzA097DmNTI,Rescued Chimp Helps Out on Flight over Africa,Associated Press,18.11.03,233533,2599,0,1.11,2.04,2.03,-0.42,true
MIQKlHSD89E,Tiny Donkey Thinks He's Actually A Dog  | The Dodo,The Dodo,18.01.04,3444015,103847,6205,3.02,2.04,2.28,1.6,true
kUZlz6VbMCg,WATCH: The super blue blood moon makes first appearance since 1866,PBS NewsHour,18.03.02,5491475,36709,0,0.67,2.04,2.04,-0.25,true
coOKvrsmQiI,RAMPAGE - OFFICIAL TRAILER 1 [HD],Warner Bros. Pictures,17.20.11,12776633,130537,24010,1.02,2.04,2.06,2.17,true
J-dv_DcDD_A,ZAYN - Let Me (Official Video),ZaynVEVO,18.30.04,44782227,1320316,85709,2.95,2.04,1.56,1.31,true
LTWh-i-iJqM,Star Wars The Last Jedi First Reactions And World Premiere Report - The John Campea Show,John Campea,17.12.12,93614,3193,620,3.41,2.04,2.41,-0.56,true
AvFNCNOyZeE,Round Peg in a Square Hole - Numberphile,Numberphile,18.15.03,576991,12313,532,2.13,2.04,1.05,-0.53,true
tjA7nAHOAww,"LSD - Audio (Official Video) ft. Sia, Diplo, Labrinth",SiaVEVO,18.06.06,20568181,457752,14111,2.23,2.04,1.68,1.19,true
i0p1bmr0EmE,TWICE What is Love? M/V,jypentertainment,18.24.04,63341107,1292578,233818,2.04,2.04,1.46,1.33,true
3g246c6Bv58,Why Is Blue So Rare In Nature?,It's Okay To Be Smart,18.15.01,600345,28114,2145,4.68,2.04,1.97,1.95,true
9wg3v-01yKQ,Harry Styles - Kiwi,HarryStylesVEVO,17.14.11,9632678,810895,59473,8.42,2.04,2.04,2.04,true
Qcj15vHJTtk,Royal Wedding - SNL,Saturday Night Live,18.27.05,7655742,62655,8111,0.82,2.04,1.49,1.29,true
aGl-1nwahCA,Ew! with John Cena,The Tonight Show Starring Jimmy Fallon,18.16.03,4807512,111866,9136,2.33,2.04,1.57,2.37,true
nsZvmFUXkrI,"Racist Superman | Rudy Mancuso, Alesso & King Bach",Rudy Mancuso,18.20.04,6262553,269830,27791,4.31,2.04,2.11,2.43,true
vn9mMeWcgoM,Jurassic World: Fallen Kingdom - Official Trailer [HD],Universal Pictures,17.10.12,24853980,466879,67102,1.88,2.04,2.61,3.28,true
kz1xzBYppW8,Heartbreaking video of schoolboy Keaton Jones recounting being bullied,Guardian News,17.14.12,1162843,9988,7014,0.86,2.04,2.32,2.61,true
3S6HQGHqQa0,I spent a day with FLAT EARTH believers,AnthonyPadilla,18.11.02,486141,20671,6118,4.25,2.04,0.26,2.79,true
44NYFvhXmW8,Thirty Seconds To Mars - Walk On Water (Official Music Video),ThirtySecondsToMarsVEVO,17.14.11,1905487,65854,4490,3.46,2.04,1.78,-0.6,true
HdusPnywwPI,SIRI PICKS MY MAKEUP,Tati,18.14.06,1371236,58054,6531,4.23,2.04,1.03,0.65,true
-BDImdAfodA,Kylie Minogue - Dancing (Official Video),KylieMinogueOnVEVO,18.08.02,1307790,34007,3533,2.6,2.04,1.79,1.61,true
jG1JY0rt2Os,Fall Out Boy - HOLD ME TIGHT OR DON’T,FallOutBoyVEVO,17.21.11,3489592,172746,15460,4.95,2.04,1.78,1.66,true
Kw0ih4jPOBo,Kacey Musgraves - Space Cowboy (Official Music Video),KaceyMusgravesVEVO,18.17.05,920289,9754,552,1.06,2.03,1.85,0.89,true
4kDklB6-69Q,Poo Bear ft. Justin Bieber & Jay Electronica - Hard 2 Face Reality (Lyric Video),Hannah Stocking,18.16.04,17148610,635264,52801,3.7,2.03,2.46,2.63,true
HgknAaKNaMM,Carrie Underwood - The Champion ft. Ludacris,carrieunderwoodVEVO,18.16.03,7022562,110151,6216,1.57,2.03,1.97,1.8,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.30.04,1396750,15577,29735,1.12,2.03,2.49,2.53,true
a7NJ6Gek9v4,ALL TIME GREATEST AIRPLANE SEAT - Emirates First Class Suite,CaseyNeistat,17.18.12,5507332,255090,13640,4.63,2.03,2.2,0.54,true
d-73-Cr0tQs,LIVE 🔴 - PyeongChang 2018 Olympic Winter Games,Olympic,18.18.02,1169995,11156,0,0.95,2.03,1.9,-1.34,true
Ya_trIAWIXA,Real Doctor Reacts to THE GOOD DOCTOR | Medical Drama Review | Doctor Mike,Doctor Mike,18.14.05,4810584,205591,24271,4.27,2.03,1.71,1.42,true
Nk5yOFCsNeE,$360 KYLIE COSMETICS BRUSHES TESTED! HONEST AF REVIEW!,Manny Mua,17.19.12,3096627,143831,104113,4.64,2.03,2.03,1.04,true
p-GN8WXoiX4,The FASTEST Grand Mac Meal Ever Eaten (under 1 Minute!!),Matt Stonie,18.21.03,4104528,120442,17468,2.93,2.03,2.31,2.19,true
LQicq60aJaw,FULL Interview: Prince Harry and Meghan Markle  - BBC News,BBC News,17.03.12,1135001,8188,3638,0.72,2.03,0.58,0.74,true
zNL_kGO6lQ8,[ASMR] SLOW Tapping & Whispered Trigger Assortment,Gibi ASMR,18.14.03,1102659,19356,4489,1.76,2.03,1.89,-0.0,true
u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,18.09.05,57388098,1280145,138157,2.23,2.03,1.94,1.91,true
fGHOLz35L8M,Yellow Labrador dumped after being used for breeding puppies.  Look how happy she is now!,Hope For Paws - Official Rescue Channel,18.15.01,1098961,35056,2929,3.19,2.03,1.93,1.81,true
7cqYiUmutGI,Pizza | Basics with Babish,Binging with Babish,18.17.02,1736952,55768,3687,3.21,2.03,2.78,1.11,true
OPdmg58S9ZM,Why Justin Bieber Was The Worst SNL Guest | WWHL,Watch What Happens Live with Andy Cohen,18.28.03,637917,1934,226,0.3,2.03,0.77,-0.2,true
GpxCT36DxKg,MOWGLI - Official 1st Trailer,Warner Bros. Pictures,18.26.05,12715926,115064,16828,0.9,2.03,1.71,1.27,true
mMzKvVtrC6U,"I'm Not A Child, I'm 20 | Living Differently",BBC Three,17.31.12,1147618,17821,5839,1.55,2.03,1.04,2.21,true
-NEhvlJA5q8,Amtrak Train Carrying Republican Lawmakers To A Retreat Hits Garbage Truck | Velshi & Ruhle | MSNBC,MSNBC,18.02.02,310910,1205,3093,0.39,2.03,0.41,2.57,true
n-H6zIeMiUs,Watch what Whipped Cream Does in a Vacuum Chamber,The King of Random,18.17.03,1549476,19955,6787,1.29,2.03,0.71,2.24,true
dt7fU9H8tz8,Women Try A One-Size-Fits-All Bridesmaid Dress,As/Is,18.14.03,2349746,49285,2389,2.1,2.03,1.62,0.87,true
tGRzz0oqgUE,Janelle Monáe – Make Me Feel [Official Music Video],Janelle Monáe,18.01.03,4121390,105303,8359,2.56,2.02,1.71,1.39,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.03.06,1948658,22322,4078,1.15,2.02,2.13,1.39,true
MaTSyJDoxPo,Valentine's Day OMBRÉ Heart Cake | Cupcake Jemma,CupcakeJemma,18.16.02,186750,5770,249,3.09,2.02,1.36,1.52,true
dcipHnWcB0w,Kim Kardashian's Surrogate Didn't Know Whose Baby She Was Carrying!,The Real Daytime,17.21.11,654025,5741,569,0.88,2.02,1.73,0.31,true
hEnWzvzVMaA,FESTIVAL RAINBOW MAKEUP & LOOKBOOK,James Charles,18.14.05,5816067,216895,22775,3.73,2.02,0.64,0.01,true
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,18.09.05,10349322,110737,4959,1.07,2.02,2.08,2.07,true
5LoBGoQPUNc,Jennifer Lawrence Takes a Lie Detector Test | Vanity Fair,Vanity Fair,18.04.03,3997804,88364,7628,2.21,2.02,1.87,2.61,true
dT5ALH3ICTc,$2 Bacon Vs. $100 Bacon,BuzzFeedVideo,18.21.03,5508851,126278,12558,2.29,2.02,2.14,1.53,true
3RlbqOl_4NA,"UFO spotted by US fighter jet pilots, new footage reveals - BBC News",BBC News,17.29.12,1130720,11362,4954,1.0,2.02,1.2,1.41,true
h8Q3IhUwX_4,Lili Reinhart and Camila Mendes Read Absurd Riverdale Fan Theories | ELLE,ELLE,17.11.12,759223,30469,1570,4.01,2.02,2.28,2.19,true
eOQpjvnm4ME,The Bipartisan Pastime Of Harassing Women,The Late Show with Stephen Colbert,17.19.11,1612055,18320,3563,1.14,2.02,1.57,1.58,true
DkeiKbqa02g,"Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,18.24.05,68251318,812428,25847,1.19,2.02,1.5,1.52,true
QwZT7T-TXT0,So Sorry.,Logan Paul Vlogs,18.09.01,37539570,1402578,1361580,3.74,2.02,0.22,1.77,true
U0W_rpvm3Ys,Huge Sea Lion attacks and eats Penguins - Wild Patagonia - BBC Earth,BBC Earth,18.20.01,574808,6020,1608,1.05,2.02,1.72,2.23,true
jzLlsbdrwQk,"$17 Pet vs. $100,000 Pet",BuzzFeedBlue,18.22.05,5329282,95408,11504,1.79,2.02,1.77,1.9,true
T1-k7VYwsHg,Alton Brown Rigorously Reviews Spicy Wings | Hot Ones,First We Feast,18.14.05,2741354,93731,11885,3.42,2.02,1.41,1.35,true
H0g4JxKp4fc,*cough*,jacksfilms,18.03.03,2130377,218275,39207,10.25,2.02,2.36,0.77,true
u9Mv98Gr5pY,VENOM - Official Trailer (HD),Sony Pictures Entertainment,18.08.05,57131511,1278252,138128,2.24,2.02,1.93,1.91,true
NBgNCDF4lG8,U2 - Get Out Of Your Own Way (LIVE From The 60th GRAMMYs ®),U2VEVO,18.04.02,852554,17400,2387,2.04,2.02,1.89,-0.21,true
HL6ECWZ8G1s,Why Is It So Hard To Fall Asleep?,Life Noggin,18.20.01,1204876,36569,5631,3.04,2.02,1.74,0.54,true
7C2z4GqqS5E,BTS (방탄소년단) 'FAKE LOVE' Official MV,ibighit,18.25.05,92054928,5232318,1163977,5.68,2.01,2.08,2.14,true
F-j_6IuaYfw,I Miss the Old Taylor,Wong Fu Productions,17.14.11,476389,16106,2077,3.38,2.01,0.05,0.78,true
8XBLuU_4Qgo,John Cena On His Split From Nikki Bella: ‘I Had My Heart Broken Out Of Nowhere’ | TODAY,TODAY,18.02.06,1940400,22224,4066,1.15,2.01,2.12,1.39,true
pTysrwci0pU,I Got A Perfect Makeover Based On My Features,Safiya Nygaard,18.01.06,6303293,313926,29134,4.98,2.01,2.02,-0.03,true
Sb_hCbZ80aQ,Sumo Wrestling with Conan O’Brien | Kevin Hart: What The Fit Episode 1 | Laugh Out Loud Network,LOL Network,18.24.03,5823258,63060,3537,1.08,2.01,0.86,1.09,true
ZWAkzvL5Ho4,Bleach Blonde Baby Teaser,Poppy,17.12.12,1254522,22171,4192,1.77,2.01,-0.38,-0.12,true
fRj34o4hN4I,"What's new, Atlas?",BostonDynamics,17.23.11,10595011,203961,35108,1.93,2.01,2.02,1.92,true
T1-k7VYwsHg,Alton Brown Rigorously Reviews Spicy Wings | Hot Ones,First We Feast,18.13.05,2731185,93529,11863,3.42,2.01,1.4,1.35,true
FFsp5b4AUTE,"Roman Reigns is brutally ambushed by Brock Lesnar: Raw, March 19, 2018",WWE,18.22.03,7286159,84386,19528,1.16,2.01,1.33,3.21,true
DhEjpq88wGw,Fifth Harmony’s Normani Kordei Performs 'Bootylicious' by Destiny's Child  | Lip Sync Battle Preview,Lip Sync Battle,18.04.02,662736,11748,661,1.77,2.01,2.86,1.86,true
3b24Q8Bz7b4,"This Chicken is Entirely Black, From Beak to Bone",Great Big Story,18.14.04,1286410,27730,5461,2.16,2.01,1.68,3.35,true
gDXwhHm4GhM,Everything Wrong With Thor Ragnarok In 15 Minutes Or Less,CinemaSins,18.06.05,4069446,78982,10409,1.94,2.01,1.6,0.93,true
K_XXXDPODmw,Taking Riverdale Quizzes with Camila Mendes and Hart Denton| Madelaine Petsch,Madelaine Petsch,18.12.02,1430244,99374,3614,6.95,2.01,1.93,1.66,true
